prediction,actual
3.816,4.375
3.846375,4.375
3.775375,3.75
3.803375,5.0
3.474125,5.0
3.490125,3.75
3.871875,0.0
3.460875,5.0
3.898,4.375
3.872125,1.25
3.472875,0.0
3.473625,5.0
3.85925,3.75
3.754375,3.75
3.833,3.75
3.906625,4.375
3.892875,3.75
3.474625,4.375
3.896,5.0
3.90025,4.375
3.469625,0.0
3.46025,3.75
3.800625,2.5
3.469625,3.75
3.896125,3.75
3.83125,4.375
3.880625,4.375
3.885625,4.375
3.77575,5.0
3.895875,0.0
3.877625,3.75
3.899125,5.0
3.916875,4.375
3.79775,3.75
3.8315,5.0
3.482875,4.375
3.478875,3.75
3.718125,3.75
3.6735,4.375
3.814125,5.0
3.898375,3.75
3.482375,5.0
3.89775,4.375
3.7925,0.0
3.47025,5.0
3.88225,3.125
3.899625,5.0
3.7315,3.75
3.471625,0.0
3.816625,4.375
3.765125,3.75
3.879875,4.375
3.716125,5.0
3.757375,4.375
3.61075,5.0
3.7915,3.75
3.469875,4.375
3.89575,4.375
3.734625,3.75
3.693625,4.375
3.892375,4.375
3.894,3.75
3.477,4.375
3.756,0.0
3.696875,3.75
3.722625,3.75
3.853875,4.375
3.76425,4.375
3.851,3.75
3.907625,4.375
3.470875,5.0
3.910375,4.375
3.530125,4.375
3.89925,5.0
3.482375,4.375
3.79975,4.375
3.85525,3.125
3.904875,4.375
3.87275,3.125
3.9005,4.375
3.872125,3.125
3.827875,4.375
3.473375,0.0
3.84975,4.375
3.71525,5.0
3.4775,5.0
3.899375,4.375
3.895125,5.0
3.82625,3.75
3.895375,3.75
3.889625,4.375
3.463875,4.375
3.57075,3.75
3.86675,0.0
3.890375,3.75
3.8005,3.125
3.739,5.0
3.885375,4.375
3.47175,0.0
3.90175,5.0
3.745375,3.75
3.507625,3.125
3.478625,4.375
3.557875,4.375
3.7355,4.375
3.481625,4.375
3.45675,4.375
3.4815,5.0
3.746625,4.375
3.897625,5.0
3.754125,4.375
3.652875,4.375
3.898375,4.375
3.711375,0.0
3.727625,4.375
3.90025,4.375
3.88925,4.375
3.858,5.0
3.46825,2.5
3.90025,3.75
3.799375,0.0
3.5775,4.375
3.891625,0.0
3.858875,4.375
3.76425,4.375
3.47625,4.375
3.868,4.375
3.67825,3.125
3.817625,4.375
3.68775,3.75
3.770125,3.75
3.48225,4.375
3.86,4.375
3.805625,5.0
3.524375,3.75
3.89025,5.0
3.889,0.0
3.730875,3.125
3.623,4.375
3.906125,4.375
3.833375,5.0
3.878625,4.375
3.61925,3.75
3.53725,0.0
3.4585,5.0
3.472125,0.0
3.836,3.75
3.472,0.0
3.696125,4.375
3.798375,3.125
3.68975,4.375
3.82875,3.75
3.806625,3.125
3.87775,4.375
3.664125,3.75
3.894375,4.375
3.704375,3.75
3.68175,5.0
3.799875,3.125
3.620375,4.375
3.9045,4.375
3.800625,4.375
3.726,4.375
3.884,4.375
3.631375,5.0
3.900875,4.375
3.481,4.375
3.89525,3.75
3.90075,3.75
3.472625,4.375
3.5455,4.375
3.896125,3.75
3.822625,1.875
3.84975,3.75
3.802125,3.75
3.716125,3.75
3.72275,4.375
3.48225,4.375
3.855875,3.75
3.905125,4.375
3.63625,4.375
3.813,3.75
3.853125,3.125
3.838125,0.0
3.896625,5.0
3.88425,4.375
3.476125,0.0
3.853875,3.75
3.735625,2.5
3.84825,3.75
3.848375,4.375
3.92775,3.75
3.927,3.75
3.888125,4.375
3.8255,4.375
3.859375,3.75
3.60275,4.375
3.882125,4.375
3.91125,3.125
3.91125,3.75
3.793125,4.375
3.888,4.375
3.711625,4.375
3.79325,3.75
3.8485,3.75
3.47825,3.75
3.842,3.75
3.821625,3.75
3.494625,4.375
3.47025,1.875
3.86375,2.5
3.912,5.0
3.470125,0.0
3.891125,0.0
3.74775,4.375
3.907875,5.0
3.736,3.75
3.548125,4.375
3.9035,3.75
3.7225,4.375
3.921875,4.375
3.778,5.0
3.911625,5.0
3.863,3.75
3.734625,5.0
3.519875,4.375
3.8425,4.375
3.8025,3.75
3.851,3.125
3.47675,5.0
3.907375,4.375
3.479125,4.375
3.581125,3.75
3.852875,3.125
3.877875,4.375
3.478125,5.0
3.473875,0.0
3.69825,4.375
3.814875,3.75
3.876,4.375
3.475375,5.0
3.899625,3.125
3.511625,3.125
3.89275,4.375
3.813,3.125
3.555875,5.0
3.864625,3.125
3.470625,5.0
3.471375,1.25
3.8015,4.375
3.892,4.375
3.55875,3.75
3.89375,3.75
3.780875,3.75
3.474125,4.375
3.715375,4.375
3.89725,3.75
3.902625,3.75
3.4705,3.75
3.818,4.375
3.739375,4.375
3.723125,5.0
3.894625,5.0
3.899,5.0
3.618875,4.375
3.86525,2.5
3.760875,4.375
3.912125,3.125
3.740875,5.0
3.63675,3.75
3.463875,3.75
3.86175,4.375
3.471375,2.5
3.908375,4.375
3.878625,3.75
3.473,3.75
3.884375,4.375
3.819,3.75
3.647625,5.0
3.447625,3.75
3.89475,4.375
3.893875,2.5
3.482875,4.375
3.505,5.0
3.898125,3.75
3.874375,4.375
3.912625,3.125
3.499875,4.375
3.477875,0.0
3.910875,4.375
3.859875,4.375
3.674125,3.125
3.602,3.75
3.473125,3.75
3.481125,3.125
3.909,3.75
3.676,4.375
3.917375,4.375
3.47325,4.375
3.936125,0.0
3.888,5.0
3.899875,4.375
3.771625,5.0
3.81075,5.0
3.829375,4.375
3.47225,3.75
3.88675,2.5
3.85525,4.375
3.854625,4.375
3.875125,5.0
3.469625,0.0
3.888625,3.75
3.836125,3.75
3.67975,4.375
3.793375,4.375
3.475,4.375
3.663,4.375
3.838,3.75
3.48125,5.0
3.753,3.75
3.86425,3.75
3.89025,0.0
3.895375,4.375
3.639625,3.125
3.786,4.375
3.906,3.75
3.58375,3.125
3.899375,0.0
3.896875,4.375
3.6985,3.125
3.943625,5.0
3.548625,0.0
3.812625,3.75
3.7105,3.75
3.90975,4.375
3.894375,3.75
3.4665,3.75
3.858625,4.375
3.924,3.75
3.812375,0.0
3.872625,5.0
3.89875,3.75
3.907125,5.0
3.897125,5.0
3.739375,0.0
3.909875,3.125
3.78325,3.75
3.479875,3.75
3.810125,4.375
3.86075,4.375
3.461125,0.0
3.882375,4.375
3.909,4.375
3.738375,4.375
3.8495,4.375
3.663125,4.375
3.666875,0.0
3.813875,4.375
3.627875,3.75
3.907375,3.75
3.7935,5.0
3.7855,3.75
3.866375,3.75
3.472375,3.125
3.697625,4.375
3.816,3.125
3.803375,3.75
3.68525,4.375
3.464125,5.0
3.850375,5.0
3.83125,4.375
3.837125,4.375
3.746,4.375
3.846875,5.0
3.470125,0.0
3.846375,5.0
3.662125,0.0
3.882375,4.375
3.824625,4.375
3.753375,3.75
3.69375,4.375
3.859875,4.375
3.90275,5.0
3.477625,4.375
3.902,2.5
3.9005,4.375
3.784875,3.125
3.478875,5.0
3.81275,4.375
3.8705,0.0
3.482375,2.5
3.884,4.375
3.827125,4.375
3.4595,5.0
3.856625,5.0
3.758875,3.125
3.8785,4.375
3.475,4.375
3.678875,3.75
3.92175,4.375
3.675,4.375
3.637125,4.375
3.896625,2.5
3.89525,3.75
3.475875,3.75
3.868375,4.375
3.694875,4.375
3.656125,4.375
3.616,3.75
3.884625,4.375
3.8155,4.375
3.708875,4.375
3.85725,5.0
3.952875,5.0
3.585375,3.75
3.652,3.125
3.892625,5.0
3.480375,3.75
3.851625,5.0
3.5365,4.375
3.880875,4.375
3.68375,3.75
3.895125,3.75
3.81425,4.375
3.8465,3.75
3.892125,4.375
3.810375,3.125
3.782,4.375
3.777,4.375
3.891125,3.75
3.91775,4.375
3.681875,3.75
3.855125,3.75
3.4835,0.0
3.61225,5.0
3.826,1.25
3.47525,4.375
3.868,4.375
3.906125,5.0
3.8305,4.375
3.789875,4.375
3.549625,5.0
3.89525,3.75
3.895625,4.375
3.4695,0.0
3.87575,4.375
3.454375,0.0
3.9135,4.375
3.471375,0.0
3.752625,4.375
3.782375,0.0
3.83025,4.375
3.8575,3.75
3.4545,4.375
3.905375,3.75
3.8365,3.75
3.867875,4.375
3.731875,4.375
3.791625,3.75
3.92675,3.75
3.93075,5.0
3.837125,3.125
3.92175,4.375
3.766125,2.5
3.894,5.0
3.478625,4.375
3.831375,3.75
3.73975,5.0
3.47175,4.375
3.922375,4.375
3.91775,4.375
3.4705,4.375
3.87575,4.375
3.777375,4.375
3.81975,4.375
3.907125,4.375
3.8965,4.375
3.825625,4.375
3.88625,4.375
3.621625,4.375
3.85425,0.0
3.896125,4.375
3.4705,4.375
3.716375,0.0
3.92425,4.375
3.4695,4.375
3.84825,4.375
3.828625,3.75
3.908875,4.375
3.481375,5.0
3.765375,3.75
3.81075,3.75
3.908625,1.875
3.468875,5.0
3.610375,4.375
3.896375,4.375
3.896375,4.375
3.86375,0.0
3.849375,4.375
3.833125,5.0
3.787375,3.75
3.476625,4.375
3.924875,3.75
3.866625,4.375
3.896125,5.0
3.907125,5.0
3.890875,3.75
3.722,5.0
3.744,4.375
3.470375,0.0
3.866875,0.0
3.756625,3.75
3.46,0.0
3.471625,0.0
3.83825,3.75
3.460625,4.375
3.82025,0.0
3.784,4.375
3.90175,3.75
3.795125,4.375
3.88675,5.0
3.8535,4.375
3.90675,3.75
3.912125,4.375
3.825125,3.75
3.7825,3.75
3.473125,3.75
3.651625,4.375
3.891125,4.375
3.835375,4.375
3.79775,4.375
3.875125,2.5
3.8675,4.375
3.878875,5.0
3.45125,3.75
3.88675,2.5
3.828625,4.375
3.573125,4.375
3.8945,2.5
3.471375,1.25
3.913125,4.375
3.86975,4.375
3.925,4.375
3.861,3.75
3.810875,3.75
3.482125,3.75
3.825625,3.75
3.926625,3.75
3.884375,3.75
3.816875,4.375
3.893625,3.75
3.465375,0.0
3.898625,4.375
3.47525,3.75
3.4525,4.375
3.916125,4.375
3.85575,3.125
3.844375,4.375
3.880875,4.375
3.46925,3.75
3.719625,0.0
3.767,3.75
3.473375,3.125
3.883125,3.75
3.916375,4.375
3.47325,3.75
3.481625,3.125
3.712625,3.75
3.63225,3.125
3.900375,4.375
3.93175,3.75
3.879,4.375
3.86925,0.0
3.882625,2.5
3.9095,4.375
3.818875,5.0
3.81075,4.375
3.83275,4.375
3.8645,4.375
3.8815,4.375
3.898,2.5
3.56125,3.75
3.8925,3.75
3.763875,3.75
3.886125,3.75
3.47225,3.75
3.901,3.75
3.916,4.375
3.8445,4.375
3.857125,4.375
3.831875,3.75
3.556125,3.75
3.905625,3.125
3.77875,4.375
3.4715,3.75
3.841625,4.375
3.8155,3.75
3.8565,3.75
3.89225,4.375
3.645875,2.5
3.748,4.375
3.83525,4.375
3.4645,0.0
3.47,3.75
3.881125,3.75
3.74,4.375
3.7645,3.125
3.927,4.375
3.902875,0.0
3.642625,3.75
3.481,3.75
3.478,3.125
3.818,3.75
3.82125,4.375
3.4815,4.375
3.859125,3.75
3.4785,0.0
3.4735,0.0
3.821625,4.375
3.890875,3.75
3.895875,3.125
3.871625,4.375
3.7905,4.375
3.871375,4.375
3.900875,4.375
3.89775,4.375
3.631125,4.375
3.91075,4.375
3.780625,5.0
3.90725,4.375
3.7055,3.75
3.727125,3.125
3.494125,4.375
3.622875,0.0
3.883375,3.75
3.842,4.375
3.898875,4.375
3.691125,5.0
3.47125,0.0
3.813,4.375
3.86325,4.375
3.77525,4.375
3.90225,5.0
3.728625,5.0
3.45875,5.0
3.845875,0.0
3.831625,3.125
3.649,5.0
3.450875,3.75
3.81825,0.0
3.7915,3.125
3.87075,4.375
3.69225,3.75
3.72525,3.75
3.92825,3.125
3.653625,4.375
3.863,0.0
3.711875,4.375
3.867875,4.375
3.8065,5.0
3.646125,3.75
3.877,4.375
3.756375,4.375
3.469625,0.0
3.90275,5.0
3.622875,3.75
3.754,4.375
3.77675,5.0
3.786875,3.75
3.9065,4.375
3.797125,2.5
3.47375,3.75
3.92525,4.375
3.600625,3.125
3.483,5.0
3.46075,5.0
3.688625,3.75
3.777375,4.375
3.9015,4.375
3.75075,3.75
3.473875,0.0
3.918125,5.0
3.898875,3.75
3.906,3.75
3.470875,5.0
3.882625,4.375
3.7695,4.375
3.627125,1.875
3.479125,1.25
3.909375,4.375
3.65675,3.75
3.81675,4.375
3.85,3.75
3.54675,5.0
3.82075,4.375
3.467625,3.75
3.448875,3.125
3.8905,4.375
3.80775,4.375
3.591125,3.75
3.7845,0.0
3.8865,4.375
3.92725,5.0
3.904,4.375
3.486375,3.125
3.91675,4.375
3.82025,3.75
3.457625,3.75
3.902125,3.75
3.89625,3.75
3.869875,3.75
3.757875,4.375
3.4705,3.125
3.901375,4.375
3.852625,3.75
3.59725,3.75
3.462,4.375
3.805875,3.75
3.911375,3.75
3.909625,4.375
3.90125,4.375
3.829375,4.375
3.902,5.0
3.87075,3.125
3.82775,5.0
3.81175,2.5
3.928,4.375
3.899875,4.375
3.889375,5.0
3.772625,5.0
3.8525,5.0
3.48525,4.375
3.9125,3.75
3.722625,4.375
3.5985,4.375
3.771,3.75
3.78625,4.375
3.851,3.75
3.78475,4.375
3.91125,4.375
3.835375,3.125
3.886125,5.0
3.830375,4.375
3.578125,4.375
3.77075,3.75
3.46275,5.0
3.908625,5.0
3.709375,0.0
3.891375,4.375
3.905875,3.75
3.910625,4.375
3.90675,4.375
3.890125,3.75
3.89075,5.0
3.75275,4.375
3.905375,3.125
3.799625,4.375
3.450625,3.75
3.90775,0.0
3.896125,0.0
3.740625,3.75
3.472375,3.75
3.88,4.375
3.806125,5.0
3.8865,5.0
3.911,0.0
3.89425,3.125
3.836125,4.375
3.892125,4.375
3.9065,4.375
3.90875,3.75
3.892875,4.375
3.843875,0.0
3.876125,4.375
3.903875,3.75
3.73025,3.125
3.892,4.375
3.885375,2.5
3.45425,3.75
3.817625,4.375
3.63275,4.375
3.622625,0.0
3.771625,4.375
3.829625,3.75
3.73525,3.75
3.70475,4.375
3.454375,5.0
3.782875,3.125
3.513875,4.375
3.8925,4.375
3.877,2.5
3.832125,3.75
3.90825,4.375
3.45575,3.125
3.8315,3.75
3.5585,4.375
3.878375,3.75
3.874125,4.375
3.573125,4.375
3.814375,4.375
3.883,4.375
3.473375,3.75
3.8555,4.375
3.907,4.375
3.81575,3.75
3.877875,5.0
3.4705,0.0
3.786,0.0
3.902,3.125
3.4885,3.75
3.903125,3.75
3.81425,4.375
3.902,4.375
3.901875,5.0
3.765,4.375
3.9105,4.375
3.465,4.375
3.79825,4.375
3.8225,3.125
3.672875,3.75
3.9045,4.375
3.753875,4.375
3.859875,4.375
3.73175,3.75
3.85225,3.75
3.82025,4.375
3.850125,5.0
3.488875,5.0
3.4815,4.375
3.907875,5.0
3.65775,4.375
3.929125,3.75
3.5515,4.375
3.87025,3.75
3.765875,5.0
3.473375,3.75
3.636875,3.125
3.693625,0.0
3.674625,3.75
3.811625,4.375
3.860125,3.75
3.7,4.375
3.816,0.0
3.80075,3.75
3.696875,3.75
3.91625,4.375
3.907,4.375
3.735375,4.375
3.710125,4.375
3.471375,3.75
3.553375,4.375
3.8555,4.375
3.7515,4.375
3.895,0.0
3.8935,4.375
3.887,5.0
3.709375,4.375
3.827125,5.0
3.645625,4.375
3.889625,5.0
3.47075,0.0
3.48525,4.375
3.73825,3.75
3.8695,3.75
3.7615,4.375
3.917625,3.75
3.71,4.375
3.7955,3.75
3.724875,3.125
3.471125,3.75
3.814875,5.0
3.907125,3.75
3.526875,3.75
3.901125,4.375
3.479125,4.375
3.836,4.375
3.91375,4.375
3.751625,0.0
3.8225,0.0
3.47375,3.125
3.892375,4.375
3.480375,5.0
3.735625,4.375
3.84675,3.125
3.911,3.75
3.471625,0.0
3.846375,3.75
3.912375,5.0
3.89925,5.0
3.6735,4.375
3.910875,4.375
3.637625,3.75
3.860125,5.0
3.474625,5.0
3.72275,2.5
3.78625,3.75
3.8915,4.375
3.859,4.375
3.887,1.25
3.7035,3.125
3.763125,2.5
3.754875,3.75
3.480625,4.375
3.704625,4.375
3.7975,4.375
3.67625,4.375
3.85225,3.75
3.859125,3.75
3.751375,4.375
3.832125,2.5
3.9005,3.75
3.893125,3.75
3.614125,4.375
3.45125,3.75
3.633875,4.375
3.812125,3.75
3.4705,0.0
3.876625,4.375
3.547625,0.0
3.866125,3.75
3.885625,4.375
3.796125,4.375
3.83775,3.75
3.852625,3.125
3.932,4.375
3.8955,1.875
3.68975,4.375
3.89375,4.375
3.822,4.375
3.74575,4.375
3.880125,3.75
3.81975,3.75
3.81925,3.75
3.896625,2.5
3.751375,5.0
3.89275,3.75
3.792625,4.375
3.45525,5.0
3.841375,3.75
3.933875,3.75
3.4715,3.75
3.881875,4.375
3.890625,3.75
3.858875,4.375
3.8505,4.375
3.461125,0.0
3.482625,3.75
3.863625,4.375
3.47075,0.0
3.708125,4.375
3.827,3.75
3.555,1.25
3.797375,4.375
3.92175,4.375
3.918125,3.75
3.475625,0.0
3.90775,4.375
3.902875,4.375
3.81125,3.75
3.7845,4.375
3.850625,4.375
3.908125,4.375
3.736875,4.375
3.901,3.75
3.7255,0.0
3.8845,4.375
3.90175,0.0
3.82025,3.75
3.472625,2.5
3.48125,3.125
3.808375,4.375
3.66925,0.0
3.60875,0.0
3.688875,5.0
3.886625,4.375
3.925875,4.375
3.89675,3.75
3.905,5.0
3.85275,3.75
3.654625,4.375
3.90625,0.0
3.8965,5.0
3.849875,5.0
3.478625,5.0
3.472875,5.0
3.896,4.375
3.672875,5.0
3.471875,0.0
3.90675,5.0
3.4735,3.75
3.6535,3.75
3.478625,4.375
3.4705,5.0
3.860875,5.0
3.472875,5.0
3.653125,0.0
3.635875,3.75
3.46325,0.0
3.916875,5.0
3.812375,1.875
3.777875,3.75
3.89125,4.375
3.64225,3.125
3.4715,4.375
3.902,4.375
3.925375,4.375
3.8415,4.375
3.868,4.375
3.4785,3.125
3.562,4.375
3.802375,3.75
3.889125,4.375
3.883,4.375
3.738875,3.125
3.7185,3.75
3.652375,3.75
3.82675,3.75
3.736375,3.75
3.4805,5.0
3.7185,4.375
3.8625,3.125
3.779125,3.75
3.48175,5.0
3.68675,4.375
3.472,5.0
3.472375,4.375
3.81,4.375
3.814,3.75
3.469875,0.0
3.9,4.375
3.754125,3.125
3.64825,4.375
3.91125,3.75
3.48125,3.75
3.53975,3.75
3.801,3.75
3.899,3.75
3.818625,4.375
3.4705,3.125
3.729125,4.375
3.891625,4.375
3.6155,5.0
3.46875,0.0
3.7825,4.375
3.8985,3.75
3.543625,4.375
3.669875,0.0
3.89275,4.375
3.763625,3.75
3.59775,3.75
3.865625,4.375
3.478,1.25
3.858125,3.125
3.859375,4.375
3.47125,0.0
3.782875,4.375
3.70875,0.0
3.905375,4.375
3.89325,3.125
3.89725,4.375
3.745375,3.125
3.572,4.375
3.481,3.75
3.48975,5.0
3.472125,4.375
3.474375,3.75
3.883875,4.375
3.573375,4.375
3.476625,3.75
3.8605,4.375
3.896625,3.75
3.8895,3.75
3.735,3.75
3.914625,3.75
3.765125,3.125
3.6995,3.75
3.889375,0.0
3.904125,3.125
3.684625,5.0
3.886,5.0
3.895875,4.375
3.86225,3.75
3.815,5.0
3.904625,3.75
3.877,3.125
3.802625,4.375
3.47675,1.875
3.8685,3.75
3.768875,3.125
3.549375,4.375
3.47875,3.75
3.820125,3.75
3.525625,4.375
3.8375,4.375
3.902375,3.75
3.88975,0.0
3.722,3.75
3.901125,5.0
3.912375,4.375
3.471125,0.0
3.86625,3.125
3.76825,5.0
3.834,3.125
3.8905,4.375
3.88875,3.75
3.8845,4.375
3.90375,4.375
3.613375,4.375
3.76475,4.375
3.908,4.375
3.89275,5.0
3.763,3.125
3.8665,0.0
3.8475,4.375
3.899375,4.375
3.537375,3.75
3.855125,4.375
3.905,4.375
3.471,4.375
3.465125,4.375
3.78275,4.375
3.737875,3.75
3.85675,4.375
3.549625,3.75
3.819375,5.0
3.825625,4.375
3.673625,0.0
3.724375,3.75
3.854125,5.0
3.532875,0.0
3.719125,0.0
3.907125,4.375
3.477,4.375
3.480625,4.375
3.860125,4.375
3.7945,3.75
3.53175,5.0
3.474375,0.0
3.471125,5.0
3.724375,4.375
3.892125,4.375
3.4725,0.0
3.515875,4.375
3.832375,3.75
3.79675,0.0
3.829,0.0
3.70925,2.5
3.7015,4.375
3.46325,4.375
3.908875,3.125
3.475375,4.375
3.480875,2.5
3.76425,4.375
3.72975,4.375
3.8425,3.75
3.89925,5.0
3.470125,5.0
3.863625,3.75
3.481125,5.0
3.888375,4.375
3.91025,5.0
3.478,3.125
3.91075,3.75
3.890375,4.375
3.621625,0.0
3.858875,4.375
3.480125,3.75
3.851625,4.375
3.912625,5.0
3.713625,4.375
3.88175,4.375
3.473375,3.75
3.88875,3.75
3.859,3.75
3.74375,3.75
3.90175,0.0
3.6095,5.0
3.89225,5.0
3.482125,4.375
3.907375,1.875
3.854,3.75
3.794125,4.375
3.8845,5.0
3.8275,4.375
3.83425,4.375
3.895125,3.125
3.732375,3.75
3.66625,3.75
3.542,3.75
3.7655,4.375
3.622125,3.75
3.834125,4.375
3.89,4.375
3.470875,3.125
3.7445,3.75
3.886,3.125
3.4705,0.0
3.794875,5.0
3.90025,5.0
3.78425,4.375
3.90225,3.75
3.826375,3.75
3.82475,4.375
3.832125,3.125
3.474,4.375
3.818625,0.0
3.804875,4.375
3.894375,4.375
3.887375,4.375
3.73775,5.0
3.480625,4.375
3.903125,3.125
3.7925,4.375
3.899,4.375
3.456,2.5
3.899875,5.0
3.47375,3.75
3.77675,0.0
3.86025,4.375
3.89625,3.75
3.7625,5.0
3.47075,0.0
3.47375,0.0
3.88275,4.375
3.783375,3.125
3.899875,3.75
3.931875,3.75
3.89125,4.375
3.476,5.0
3.8945,2.5
3.910875,4.375
3.920625,4.375
3.899125,4.375
3.809625,2.5
3.478375,3.125
3.860875,3.125
3.460125,0.0
3.916625,4.375
3.91525,4.375
3.877625,4.375
3.636,4.375
3.652875,4.375
3.881875,4.375
3.909125,4.375
3.838125,3.125
3.874125,4.375
3.876375,5.0
3.903625,5.0
3.877,4.375
3.89575,4.375
3.4815,5.0
3.87525,5.0
3.8725,2.5
3.480375,3.125
3.923,5.0
3.46925,0.0
3.86775,4.375
3.4705,0.0
3.896125,5.0
3.8165,3.75
3.626375,5.0
3.734375,4.375
3.819625,3.75
3.622375,3.75
3.472625,5.0
3.769875,4.375
3.907875,5.0
3.73575,3.75
3.90125,4.375
3.864375,4.375
3.730375,5.0
3.87925,4.375
3.4735,1.25
3.6295,3.125
3.876375,4.375
3.916375,4.375
3.7955,3.125
3.899625,3.75
3.871375,3.75
3.7565,4.375
3.76725,4.375
3.863875,3.75
3.462,0.0
3.901125,4.375
3.906875,5.0
3.895875,4.375
3.899,3.75
3.908875,4.375
3.719625,2.5
3.922125,4.375
3.899875,5.0
3.46925,0.0
3.477125,4.375
3.855,3.125
3.78375,3.75
3.914125,5.0
3.582625,4.375
3.464,3.75
3.892375,5.0
3.897125,3.75
3.86425,3.75
3.89775,4.375
3.91525,4.375
3.8885,5.0
3.928875,0.0
3.746625,4.375
3.89425,0.0
3.692,4.375
3.907375,3.75
3.897375,2.5
3.481,4.375
3.47175,3.75
3.814375,3.75
3.909125,4.375
3.8925,4.375
3.886125,4.375
3.905625,3.75
3.637625,3.75
3.52325,5.0
3.77175,4.375
3.85075,5.0
3.49975,2.5
3.47775,3.75
3.64775,4.375
3.47175,0.0
3.719875,3.75
3.759375,4.375
3.852875,4.375
3.74475,3.125
3.89875,5.0
3.808875,4.375
3.7755,3.75
3.9045,3.75
3.89475,4.375
3.48075,0.0
3.848625,3.125
3.84175,4.375
3.471125,0.0
3.6755,2.5
3.472125,0.0
3.74325,4.375
3.47025,4.375
3.513875,0.0
3.793625,4.375
3.481625,3.125
3.887,4.375
3.591875,4.375
3.829625,3.75
3.8395,3.75
3.864,5.0
3.83825,0.0
3.9155,3.75
3.873125,3.75
3.469875,4.375
3.460625,5.0
3.886875,5.0
3.861375,3.75
3.903625,4.375
3.89075,4.375
3.514625,4.375
3.87025,4.375
3.72925,3.125
3.816625,5.0
3.893125,3.75
3.88975,4.375
3.47175,0.0
3.887125,0.0
3.4545,0.0
3.6725,3.75
3.81275,4.375
3.892,4.375
3.725125,4.375
3.886625,5.0
3.6875,4.375
3.899625,3.75
3.4735,5.0
3.828875,5.0
3.627125,4.375
3.89025,5.0
3.463,4.375
3.837375,5.0
3.908375,4.375
3.908125,5.0
3.900125,4.375
3.894125,4.375
3.502875,3.75
3.452,3.75
3.497375,0.0
3.817375,4.375
3.931,3.75
3.519,3.125
3.799125,4.375
3.887875,4.375
3.905,5.0
3.8025,4.375
3.889125,4.375
3.816375,3.75
3.901625,5.0
3.919875,4.375
3.74725,4.375
3.8895,3.75
3.915,4.375
3.915375,2.5
3.852875,4.375
3.8145,3.75
3.735125,3.75
3.8935,3.75
3.77325,3.75
3.472875,3.75
3.892,3.75
3.833375,4.375
3.90525,4.375
3.86375,3.75
3.90925,3.75
3.6095,1.25
3.82175,3.75
3.844625,4.375
3.9085,3.125
3.845875,5.0
3.81475,5.0
3.932,4.375
3.729375,3.125
3.847375,3.125
3.463375,0.0
3.475375,4.375
3.828875,3.75
3.481,0.0
3.519125,3.75
3.647875,3.75
3.827375,4.375
3.90025,0.0
3.580875,3.75
3.886875,5.0
3.89475,4.375
3.6945,5.0
3.6875,4.375
3.471875,0.0
3.890375,3.75
3.470625,5.0
3.478,2.5
3.751375,5.0
3.91075,5.0
3.7225,4.375
3.90075,0.0
3.47325,4.375
3.82325,4.375
3.711625,4.375
3.910375,3.75
3.909375,5.0
3.87575,4.375
3.903625,3.75
3.629,3.125
3.89,4.375
3.7105,3.75
3.47275,3.125
3.86925,4.375
3.80275,4.375
3.89825,4.375
3.916875,4.375
3.699625,4.375
3.8935,3.75
3.90575,3.75
3.893125,4.375
3.67275,3.125
3.93,4.375
3.55375,3.75
3.88425,5.0
3.60775,0.0
3.73825,5.0
3.891125,4.375
3.9245,4.375
3.894875,4.375
3.481125,0.0
3.457125,4.375
3.831875,4.375
3.4715,4.375
3.90725,4.375
3.641375,4.375
3.88325,4.375
3.89,3.75
3.882,5.0
3.891,5.0
3.915,3.75
3.4715,3.75
3.512375,0.0
3.891,4.375
3.91425,4.375
3.56375,3.75
3.832,3.75
3.464125,0.0
3.865,4.375
3.87825,4.375
3.477375,4.375
3.682875,4.375
3.7505,3.75
3.893125,3.125
3.66975,4.375
3.673375,3.75
3.77625,4.375
3.89775,3.75
3.46075,3.125
3.767375,4.375
3.795625,3.75
3.88025,4.375
3.859125,4.375
3.87975,3.125
3.473375,4.375
3.470875,3.75
3.906375,4.375
3.857875,1.25
3.920125,4.375
3.832,4.375
3.793375,4.375
3.61625,3.75
3.52425,3.125
3.798375,4.375
3.761375,4.375
3.8255,3.75
3.8315,3.75
3.854375,3.125
3.70925,4.375
3.450875,4.375
3.8955,4.375
3.85575,4.375
3.59325,5.0
3.694125,5.0
3.477875,3.75
3.784,4.375
3.752875,0.0
3.837375,4.375
3.79025,3.75
3.57725,4.375
3.667375,5.0
3.48,3.75
3.83875,1.875
3.7385,4.375
3.472625,4.375
3.708,5.0
3.600625,3.75
3.754125,4.375
3.89525,2.5
3.721875,4.375
3.748375,4.375
3.901,5.0
3.735125,4.375
3.478625,5.0
3.888125,4.375
3.7205,3.75
3.891,4.375
3.57375,4.375
3.522375,4.375
3.79325,3.75
3.652125,3.75
3.885625,4.375
3.79525,3.75
3.8195,4.375
3.472625,3.75
3.859625,4.375
3.57225,3.75
3.47325,5.0
3.865,4.375
3.545875,3.75
3.461,3.125
3.87225,3.75
3.920375,3.75
3.836375,3.75
3.471125,0.0
3.91725,3.75
3.83575,4.375
3.935875,3.75
3.724625,4.375
3.893625,4.375
3.919625,3.75
3.85425,5.0
3.762375,5.0
3.783,4.375
